Kingdom Phylum Class Order Family Genus Species Kingdom.Confidence Phylum.Confidence Class.Confidence Order.Confidence Family.Confidence Genus.Confidence
1d68dc57bb5e4ae7f1460b2beb7007d3 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
b3e002d0a4dc79ac9e14a5753c2b370f Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 0.99 0.94 0.94 0.93 0.93 0.93
c0067dc8ef85b5bb40f790a51ee00f1d Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.99 0.99 0.98 0.98 0.98
0522bc450947e6e51e1fc3f78b48100d Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
1d94fa1f46a231139e001c9e18966d16 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
7865fb3f5eb398bcabafd93255356111 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
0d1389f493113fcbcf2a1f4c3239033e Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
687af0dc5b51e102532c56b05c69a87d Bacteria NA NA NA NA NA NA 0.94 0.49 0.49 0.22 0.22 0.22
61bf6bd6c796412e2a7f9773a921405e Bacteria NA NA NA NA NA NA 0.94 0.43 0.40 0.24 0.24 0.24
6a57f0a09a7e2a57abd3642fc38029ec Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.96 0.68 0.67 0.33 0.33 0.33
2d1698dd6bec9db2eb5d63c6b390ec3c Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.99 0.68 0.68 0.26 0.26 0.26
682589f2b45ca841036fcf2c6b25b2a4 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 0.88 0.67 0.67 0.66 0.66 0.66
47ef596a8bf451f3867f07b9a4f659bd Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 0.93 0.83 0.82 0.57 0.57 0.57
fb7a79716be013347627991f96874091 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 0.97 0.89 0.87 0.80 0.80 0.80
788dcbbe1d405b557ecc3024248493f7 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 0.96 0.76 0.75 0.73 0.73 0.73
09ec81e8919426f3d415fb4fd680211d Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 0.95 0.75 0.72 0.67 0.67 0.67
df627d111fb1d0eb0afe04c62d3dbdbf Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 0.91 0.69 0.66 0.65 0.65 0.65
0819e63f68299853620594b5dbaa4973 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
73a13ce80f4676a9e6b672713cb546e0 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
451474c798def8542d8d76f049af9937 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
99c36acb5a98c2f70182c781d60b8647 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
06bd18e5a859102ff5685ee4b01e2bce Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
983d036ce9aa8ea3d51ca1956c026785 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
43f23e00499fd82dd1ed3035d695693c Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 0.99 0.99 0.99
1f16bb4184962947774ba4bbfe6c4d7a Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
c79ca578c7add04691d44a14ca04dc30 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.98 0.98 0.98 0.98 0.98
e5ad62b5dfb38108a71377d1f9b6fa38 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
6f604b07d3d4cbc91cec9c2a95162671 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
3cc2eb2f9a7dcc9f8ad1ab9212c1cfc3 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
fd437e18b54b19fe1ab185b66d6f945e Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
84738ac0a9edb7eee4760f23d27b7c42 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
5e518c4daf907bf48baa9ee78c39ebf0 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.96 0.96 0.96 0.96 0.96
55dfd9970b6b747ccf80ddda24468670 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 0.99 0.93 0.93 0.92 0.92 0.92
1a667b734a0d052bb68acc2f30f6b0ed Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
0e96c0002df972fa3cd15a9e31b0b2b2 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
adf18664d210862819751dc58f23ce76 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
d36eec1d686885c32b1e9d0d3afde0ef Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
d2c011038f9a786d402949b10158c86e Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
3cf0ab838bc88656008a42e9c8c5c755 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
9e79afeb44f986028f1e516af6cb0d44 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
19edd42fed2b90c17c50c9df912730c3 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
5ed4f361b5614ef5e74442a4adcf3691 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
ead13541cec36e54f95b4fa6cb417b80 Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
7260e13a4fde1a9f37f400c65b5ddeef Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
8600d66c311f5ac02cbced40a47e464e Bacteria Patescibacteria Microgenomatia Candidatus_Collierbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
d91999d2bb70dda48fd51fe008f43572 Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.86 0.71 0.60 0.26 0.26 0.26
ed06d6efc12b71f809e320e10b5a422f Bacteria Patescibacteria Microgenomatia Candidatus_Woesebacteria NA NA NA 0.91 0.82 0.77 0.70 0.70 0.70
0a9f3da6f0d2bf85bf259e3446314592 Bacteria NA NA NA NA NA NA 0.84 0.09 0.09 0.07 0.07 0.07
758737cac28658da154974aaa7ce8223 Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.98 0.90 0.88 0.64 0.64 0.64
3899f02630a9b909ff7233b9bb086fea Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.97 0.71 0.68 0.41 0.41 0.41
9bf6724f6496981043b85eb72eb8c3e1 Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.97 0.84 0.83 0.47 0.47 0.47
585e79b7f4bfcc02476ab0a4fd3becea Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.91 0.68 0.66 0.47 0.47 0.47
55e3461f0d99742c98e3c5f9853ba225 Bacteria NA NA NA NA NA NA 0.72 0.12 0.11 0.03 0.03 0.03
0e283af4cececbd6a9512e0f7bc80c97 Bacteria NA NA NA NA NA NA 0.73 0.14 0.14 0.06 0.04 0.04
939dadbe729aad231617c5bd2c73d19a Bacteria NA NA NA NA NA NA 0.78 0.21 0.21 0.07 0.04 0.04
4b315a8fa9d673c345a48f80c75fe7b7 Bacteria NA NA NA NA NA NA 0.87 0.19 0.17 0.07 0.07 0.07
1c1aa43ec198dfd8fdc47da5fadb0924 Bacteria NA NA NA NA NA NA 0.82 0.11 0.09 0.04 0.03 0.01
c48c9cdce6b200c766e6f41ae3ae247e Bacteria NA NA NA NA NA NA 0.92 0.16 0.15 0.12 0.12 0.12
9db6b30b4e1bc4909b8cec483ca54082 Bacteria NA NA NA NA NA NA 0.87 0.16 0.15 0.13 0.13 0.13
1d445694e84d012fedebaaaceb44e57f Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.85 0.61 0.57 0.45 0.45 0.45
14b3b70f8e4696a9f73efe7b3a658e4c Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.92 0.61 0.51 0.31 0.31 0.31
2a1ad9a1290e4919e4c698dc42eab3db Bacteria NA NA NA NA NA NA 0.85 0.19 0.18 0.18 0.18 0.18
aa4a0899cbf2369e652dc9f695098af7 Bacteria Patescibacteria Microgenomatia NA NA NA NA 0.86 0.51 0.51 0.33 0.33 0.33
51d873ff190cfc569a6d83f826fc895d Bacteria NA NA NA NA NA NA 0.79 0.05 0.05 0.05 0.05 0.05
b0be3aad5c9187f9d77a053238bd834d Bacteria NA NA NA NA NA NA 0.86 0.12 0.07 0.07 0.07 0.07
44d385b301cc0e679cbb31659e6e70c6 Bacteria NA NA NA NA NA NA 0.61 0.05 0.04 0.04 0.04 0.02
2d9201f94a719201f69ef594650e9e20 Bacteria NA NA NA NA NA NA 0.82 0.09 0.08 0.05 0.05 0.05
6fd98cecb1ebe2e296f1f70b765f6a29 Bacteria NA NA NA NA NA NA 0.89 0.17 0.17 0.12 0.04 0.04
e8d40bbbafd9c6f7be319074da789df2 Bacteria NA NA NA NA NA NA 0.89 0.20 0.20 0.12 0.12 0.12
f9008f4bb554a631a2b2b74a8c93e522 Bacteria NA NA NA NA NA NA 0.87 0.26 0.26 0.12 0.12 0.12
da46c3dc79f54e6e0da7b37222553c9b Bacteria Patescibacteria NA NA NA NA NA 0.80 0.51 0.47 0.20 0.20 0.20
b19f97dde3329c802b82f0e2583c4ad1 Bacteria NA NA NA NA NA NA 0.69 0.10 0.10 0.05 0.05 0.03
fd8a59ee41e404ca9682e46953492a0b Bacteria NA NA NA NA NA NA 0.86 0.19 0.15 0.14 0.14 0.14
c171068076da478b2db6886dc90c116e Bacteria NA NA NA NA NA NA 0.87 0.25 0.16 0.11 0.06 0.06
141b9ae6f04e64bd5c2e5b472975be29 Bacteria Patescibacteria Microgenomatia Candidatus_Woykebacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
0f0e76ffd0aecaee2333e2070e8d7f67 Bacteria Patescibacteria Microgenomatia Candidatus_Woykebacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
160083d0a5f65a88f14333860e7aac77 Bacteria Patescibacteria Microgenomatia Candidatus_Woykebacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
6dabfa0aefc29c030a9cec263875ed53 Bacteria Patescibacteria Microgenomatia Candidatus_Woykebacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
0268896c61fae7408a23c5bf9027ae01 Bacteria Patescibacteria NA NA NA NA NA 0.86 0.64 0.40 0.40 0.40 0.40
b5b0f712150e814f5987b1f1aa164a23 Bacteria NA NA NA NA NA NA 0.65 0.45 0.09 0.09 0.09 0.09
f75301791599be4e8ab1b90b1bdeddb6 Bacteria NA NA NA NA NA NA 0.75 0.44 0.20 0.20 0.20 0.20
7f3f9851cdb289f32dbe35d677e4b39b Bacteria NA NA NA NA NA NA 0.90 0.18 0.10 0.07 0.06 0.06
56cd0e33c6bc765f89afad02c24d4b72 Bacteria NA NA NA NA NA NA 0.70 0.36 0.30 0.17 0.17 0.17
f17734aa84d9dacb1b9505416f6ffc22 Bacteria NA NA NA NA NA NA 0.80 0.45 0.43 0.20 0.20 0.20
2379368fc634ee9731021771df1d2079 Bacteria NA NA NA NA NA NA 0.87 0.46 0.43 0.24 0.24 0.24
e7259d1d2a1a6d06bb68943889a5513e Bacteria NA NA NA NA NA NA 0.84 0.49 0.46 0.28 0.28 0.28
29eb4adf6bab5cc1447cb372cf519441 Bacteria NA NA NA NA NA NA 0.77 0.11 0.05 0.04 0.04 0.04
e200cc3b8edf229c802e9719250f2689 Bacteria NA NA NA NA NA NA 0.98 0.38 0.33 0.31 0.31 0.31
b29903cda7e954574c139f1e81114dbe Bacteria Patescibacteria WWE3 NA NA NA NA 1.00 0.90 0.90 0.90 0.90 0.90
ed6a8cd4966c3d3503974a6633d16f25 Bacteria Patescibacteria WWE3 NA NA NA NA 0.83 0.55 0.50 0.50 0.50 0.50
b172e6acf33fdbd6249c0a87ae7dc81f Bacteria Patescibacteria WWE3 NA NA NA NA 0.96 0.87 0.80 0.80 0.80 0.80
dee84ee925bf1e51f1b138440aa6b293 Bacteria NA NA NA NA NA NA 0.61 0.12 0.09 0.04 0.04 0.03
d89d4b23c2b3df561f15321a4c25b0e6 Bacteria NA NA NA NA NA NA 0.72 0.01 0.01 0.01 0.01 0.01
2b17b9999a6f75d765338e3fd711d4c4 Bacteria NA NA NA NA NA NA 0.83 0.27 0.26 0.12 0.08 0.08
895087bffdd6410aa4d3fb23ed99856d Bacteria NA NA NA NA NA NA 0.72 0.29 0.28 0.07 0.06 0.06
7789d5f3e5406627dec192657169e03e Bacteria NA NA NA NA NA NA 0.72 0.27 0.26 0.04 0.04 0.04
2238b5f18f139c03694491cb136d4ec5 Bacteria NA NA NA NA NA NA 0.74 0.27 0.26 0.24 0.24 0.24
30bcbe69f28d9d30b09bb44a852ccea4 Bacteria NA NA NA NA NA NA 0.74 0.25 0.24 0.09 0.07 0.07
bcb9573ef7f120da484384aed261a6b4 Bacteria NA NA NA NA NA NA 0.83 0.29 0.27 0.09 0.08 0.08
1afd5287ebee0baac7d936671997c6b9 Bacteria NA NA NA NA NA NA 0.80 0.11 0.09 0.08 0.08 0.08
b2646359df51cb3bb8badf72cc056174 Bacteria NA NA NA NA NA NA 0.70 0.08 0.07 0.07 0.07 0.07
86376db8b06f69aed50964d8336f3b75 Bacteria NA NA NA NA NA NA 0.86 0.15 0.15 0.15 0.15 0.15
1f66d01357d7664e88194d1455e2f8f2 Bacteria NA NA NA NA NA NA 0.72 0.15 0.15 0.13 0.13 0.13
18f0014c5b1d08fee6b37ec444b2c735 Bacteria NA NA NA NA NA NA 0.84 0.18 0.18 0.16 0.16 0.16
bf5db5a581b706ee79b478f569350623 Bacteria NA NA NA NA NA NA 0.85 0.29 0.22 0.14 0.14 0.14
ceae7db3a7ae469085baa212fbf59258 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 0.99 0.79 0.77 0.77 0.77 0.77
f66c99b37ce94e4e7295e2e7e2b22e2f Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
5fed25567ce56789fd4443162e7e9f65 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
dff2ac93c64710381cf2d52857383de1 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 0.98 0.98 0.98 0.98 0.98
753fb9e065fc90baf644b87801cbd1a2 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
86e5ea080386d30141ae61bb16d80b90 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
2b13c9d254de493034763bd7c3ad1ba5 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
9283618e67e02ad859f8150bad448365 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
443e1111ecf6e3f72e24645a862b1eba Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
22165fbb311952db4c87073a01afdba5 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
f3b9011c99ef6434ed6a84f437339bf5 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
77878ab3de0b666da39c695756019154 Bacteria Patescibacteria Microgenomatia Candidatus_Levybacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
7e9804b9482562a22c2c1aff7a8a9b2e Bacteria NA NA NA NA NA NA 0.93 0.20 0.20 0.19 0.19 0.12
9c2fbe651c2c803717ce4f6bed985e05 Bacteria Patescibacteria Microgenomatia Candidatus_Gottesmanbacteria NA NA NA 0.90 0.76 0.73 0.71 0.71 0.71
6e13b8b914f2441c18919b3b31d8bf46 Bacteria Patescibacteria Microgenomatia Candidatus_Gottesmanbacteria NA NA NA 0.99 0.77 0.76 0.73 0.73 0.73
2542902bced6c8b2659069177a114863 Bacteria Patescibacteria Microgenomatia Candidatus_Gottesmanbacteria NA NA NA 1.00 1.00 1.00 0.99 0.99 0.99
876ff24e6a50cc514bad2c7b150e3711 Bacteria Patescibacteria Microgenomatia Candidatus_Gottesmanbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
06e9fcf70e53cc0ddbde42da858143cd Bacteria Patescibacteria Microgenomatia Candidatus_Gottesmanbacteria NA NA NA 1.00 0.82 0.81 0.79 0.79 0.79
8a984992e8eceea3a8aea7c1649ed85a Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 0.99 0.85 0.85 0.85 0.85 0.85
6b10f20ed757f2a8ac0de902019014a9 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 0.96 0.96 0.96 0.94 0.94 0.94
8680dfa07239c2b5c27a97204da6a62a Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 0.98 0.87 0.85 0.83 0.83 0.83
a04f83d5fe09d42682a28455595d6411 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 0.98 0.90 0.89 0.86 0.86 0.86
f5e377c2f7d522953a007d48b12b1dc2 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 0.97 0.88 0.85 0.82 0.82 0.82
d3b7133995462ba5f168c9a683b0f2c0 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
e9f71249944ea532bb5afba157049cf4 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
1b7feeb7e7ce4b9ea5a50d670f595def Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 0.97 0.95 0.95 0.95 0.95
71a9781de97ac5f41c091206927690dc Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 0.99 0.99 0.99 0.99 0.99 0.99
7616c6b270f3aa79333df27fdd110115 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
cf5bfbd35095925e6a77d7c93a7fea2b Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
444e59c33f53b2fc2d1dc855f0c819a6 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
5c74d0e3eebcd7e7d6defb3e9fa53af4 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
60fe98d346bf5c2d95395f5d7ec1f471 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
5cdb0ee983c239d050d21222f36ef3d5 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
8562378655e486666c69a4cb921cb83b Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 0.99 0.97 0.97 0.97 0.97 0.97
5d3de81a33eedc0cae18b4514d22c084 Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 0.97 0.97 0.97 0.97 0.97
a515842cb76977868e0f90e0b01a806f Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 0.98 0.96 0.96 0.96 0.96 0.96
550ecb9ab06aa874c2b85d11a6558eaf Bacteria Patescibacteria Microgenomatia Candidatus_Daviesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
4b27571445a51451bb6dbb8d84fcbf19 Bacteria Patescibacteria NA NA NA NA NA 0.93 0.54 0.44 0.38 0.38 0.38
629fa727d7437e7aaec1980d406aafa0 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.96 0.95 0.92 0.92 0.92
2d0038226de49335efea15498efcd4b7 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.93 0.93 0.91 0.91 0.91
9e22bf8450856290a23314528d55ad02 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 0.99 0.99 0.99
d0d3aa522aeb815687298ad1fe155e68 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
8e3465c117bc2faeccdf158b431c438a Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 0.97 0.91 0.90 0.86 0.86 0.86
51dc168f224300457e13014d601c340e Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 0.95 0.76 0.74 0.68 0.68 0.68
a8d782238107b20f2dbc3058a8f33c87 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 0.95 0.81 0.81 0.70 0.70 0.70
cc675ba67f64a84db9c009a4314747e5 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
92db795568f5df119c8f34b102232cc6 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
1e335d7177a36b257da994487aa6ee6f Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 0.99 0.99 0.99
ac941f422a2d031d420017b99687f950 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.99 0.99 0.99 0.99 0.99
f5f7b97dfcf35773f192ad4e7d0e2959 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 0.99 0.99 0.99
df05aeefabbf7cca58c6cad0f9342d47 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
71d8348098e93dcd47406f915f202ee6 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 0.99 0.93 0.91 0.91 0.91 0.91
aa718d2320a1788a4a9198cad05c1271 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 0.96 0.94 0.94 0.92 0.92 0.92
2f020736bb1fe5e4c8cd3140eb6bf097 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 0.91 0.80 0.79 0.77 0.77 0.77
66456f2fd89c25f31c006a20b7ab155a Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.96 0.96 0.94 0.94 0.94
bf919bdb391f02a77e1044c270658a88 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 0.99 0.98 0.98 0.98 0.98 0.98
f0ea75cc4c85035ecf7101ff28917753 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.98 0.96 0.94 0.94 0.94
eff955b55c47edb3e2ce0c2ac3fa6e82 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.91 0.90 0.86 0.86 0.86
a1abb96e7d6682afc0a86e13b126134a Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.99 0.99 0.97 0.97 0.97
51cce0135986b176d9bf0dbb76776c9b Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.96 0.95 0.92 0.92 0.92
a5645ada21a272c05a013ce63c7d9a4c Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 0.99 0.97 0.97 0.95 0.95 0.95
da3e1e8aa02cf136d5c961d9f06eba29 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
351a9fbce89e25fda97ae914314facfb Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.99 0.99 0.98 0.98 0.98
239ab56c6cf3df4fcaf52bc877b79d3b Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.95 0.95 0.94 0.94 0.94
852660c8a23869559a40bc3f25698ae2 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.98 0.98 0.98 0.98 0.98
caf86fe0f5f4a2e60f84b067ba64e887 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
59ea239d5d7e8cf4ddd6ff944ec8a04a Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
9c3de6ee3461101d474b3ec3afc1270f Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
41b684c9840d4561f63cc1647e16e397 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
6ed0537670f4df6104b95a195864ab3d Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 0.98 0.95 0.95 0.89 0.89 0.89
fbee49fb3cadaea735dc781b50e1fd9f Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 1.00 1.00 1.00 1.00 1.00
baa395a7304d50de883de65cd53b03d6 Bacteria Patescibacteria Microgenomatia Candidatus_Amesbacteria NA NA NA 1.00 0.96 0.96 0.94 0.94 0.94
